lat,lon,x3035,y3035,urban,dist_to_existing_km,dist_final_km,pm25_covered_before,pm25_covered_after,no2_covered_before,no2_covered_after
57.345,14.6488,4601000,3813839,0,127.57,42.43,0,1,0,0
57.339,14.8143,4611000,3813839,0,119.21,36.06,0,1,0,0
57.3329,14.9798,4621000,3813839,0,111.12,31.62,0,1,0,0
57.3265,15.1453,4631000,3813839,0,103.37,30.0,0,1,0,0
57.32,15.3107,4641000,3813839,0,96.04,31.62,0,1,0,0
57.3132,15.476,4651000,3813839,0,89.22,36.06,0,1,0,0
57.3062,15.6413,4661000,3813839,0,83.05,42.43,0,1,0,0
57.2991,15.8065,4671000,3813839,0,77.68,50.0,0,1,0,0
57.2917,15.9717,4681000,3813839,0,73.3,58.31,0,1,0,0
57.2841,16.1368,4691000,3813839,0,70.07,67.08,0,0,0,0
57.2763,16.3018,4701000,3813839,0,68.17,68.17,0,0,0,0
57.5082,11.4997,4411000,3823839,0,230.98,82.46,0,0,0,0
57.5062,11.6663,4421000,3823839,0,226.87,72.8,0,0,0,0
57.504,11.8328,4431000,3823839,0,223.12,63.25,0,1,0,0
57.5016,11.9994,4441000,3823839,0,219.77,53.85,0,1,0,0
57.499,12.1659,4451000,3823839,0,216.83,44.72,0,1,0,0
57.4961,12.3324,4461000,3823839,0,214.31,36.06,0,1,0,0
57.4931,12.4989,4471000,3823839,0,212.24,28.28,0,1,0,0
57.4899,12.6653,4481000,3823839,0,210.62,22.36,0,1,0,0
57.4864,12.8317,4491000,3823839,0,209.46,20.0,0,1,0,0
57.4828,12.9981,4501000,3823839,0,208.78,22.36,0,1,0,0
57.4789,13.1645,4511000,3823839,0,208.58,28.28,0,1,0,0
57.4748,13.3308,4521000,3823839,0,203.54,36.06,0,1,0,0
57.4705,13.4971,4531000,3823839,0,194.34,44.72,0,1,0,0
57.466,13.6633,4541000,3823839,0,185.21,53.85,0,1,0,0
57.4613,13.8296,4551000,3823839,0,176.18,63.25,0,1,0,0
57.4564,13.9957,4561000,3823839,0,167.27,72.8,0,0,0,0
57.4513,14.1619,4571000,3823839,0,158.48,63.25,0,1,0,0
57.4459,14.3279,4581000,3823839,0,149.84,53.85,0,1,0,0
57.4404,14.494,4591000,3823839,0,141.39,44.72,0,1,0,0
57.4347,14.66,4601000,3823839,0,133.14,36.06,0,1,0,0
57.4287,14.8259,4611000,3823839,0,125.16,28.28,0,1,0,0
57.4225,14.9918,4621000,3823839,0,117.48,22.36,0,1,0,0
57.4162,15.1577,4631000,3823839,0,110.18,20.0,0,1,0,0
57.4096,15.3235,4641000,3823839,0,103.33,22.36,0,1,0,0
57.4028,15.4892,4651000,3823839,1,97.03,28.28,0,1,0,0
57.3958,15.6549,4661000,3823839,0,91.39,36.06,0,1,0,0
57.3886,15.8205,4671000,3823839,1,86.54,44.72,0,1,0,0
57.3812,15.986,4681000,3823839,0,82.62,53.85,0,1,0,0
57.3736,16.1515,4691000,3823839,0,79.77,63.25,0,1,0,0
57.3658,16.317,4701000,3823839,0,78.11,72.8,0,0,0,0
57.5981,11.5033,4411000,3833839,0,240.05,85.44,0,0,0,0
57.5961,11.6703,4421000,3833839,0,236.09,76.16,0,0,0,0
57.5939,11.8373,4431000,3833839,0,232.5,67.08,0,0,0,0
57.5915,12.0042,4441000,3833839,0,229.28,58.31,0,1,0,0
57.5888,12.1712,4451000,3833839,0,226.46,50.0,0,1,0,0
57.586,12.3381,4461000,3833839,0,224.06,42.43,0,1,0,0
57.583,12.5049,4471000,3833839,0,222.07,36.06,0,1,0,0
57.5797,12.6718,4481000,3833839,0,220.53,31.62,0,1,0,0
57.5762,12.8386,4491000,3833839,0,219.42,30.0,0,1,0,0
57.5726,13.0054,4501000,3833839,0,218.77,31.62,0,1,0,0
57.5687,13.1721,4511000,3833839,0,216.67,36.06,0,1,0,0
57.5646,13.3389,4521000,3833839,0,207.56,42.43,0,1,0,0
57.5603,13.5056,4531000,3833839,0,198.54,50.0,0,1,0,0
57.5558,13.6722,4541000,3833839,0,189.62,58.31,0,1,0,0
57.5511,13.8388,4551000,3833839,0,180.82,67.08,0,0,0,0
57.5461,14.0054,4561000,3833839,0,172.14,70.71,0,0,0,0
57.541,14.1719,4571000,3833839,0,163.61,60.83,0,1,0,0
57.5357,14.3384,4581000,3833839,0,155.26,50.99,0,1,0,0
57.5301,14.5049,4591000,3833839,0,147.12,41.23,0,1,0,0
57.5243,14.6713,4601000,3833839,0,139.22,31.62,0,1,0,0
57.5184,14.8376,4611000,3833839,0,131.6,22.36,0,1,0,0
57.5122,15.0039,4621000,3833839,0,124.32,14.14,0,1,0,0
57.5058,15.1701,4631000,3833839,0,117.44,10.0,0,1,0,0
57.4992,15.3363,4641000,3833839,0,111.04,14.14,0,1,0,0
57.4924,15.5024,4651000,3833839,0,105.2,22.36,0,1,0,0
57.4854,15.6685,4661000,3833839,0,100.02,31.62,0,1,0,0
57.4782,15.8345,4671000,3833839,0,95.61,41.23,0,1,0,0
57.4707,16.0005,4681000,3833839,0,92.08,50.99,0,1,0,0
57.4631,16.1664,4691000,3833839,0,89.54,60.83,0,1,0,0
57.4553,16.3322,4701000,3833839,0,88.06,70.71,0,0,0,0
57.688,11.507,4411000,3843839,0,249.19,89.44,0,0,0,0
57.686,11.6744,4421000,3843839,0,245.38,80.62,0,0,0,0
57.6837,11.8418,4431000,3843839,0,241.92,72.11,0,0,0,0
57.6813,12.0091,4441000,3843839,1,238.84,64.03,0,0,0,0
57.6787,12.1764,4451000,3843839,0,236.13,56.57,0,1,0,0
57.6758,12.3437,4461000,3843839,0,233.82,50.0,0,1,0,0
57.6728,12.511,4471000,3843839,0,231.92,44.72,0,1,0,0
57.6695,12.6783,4481000,3843839,0,230.44,41.23,0,1,0,0
57.6661,12.8455,4491000,3843839,1,229.39,40.0,0,1,0,0
57.6624,13.0127,4501000,3843839,0,228.76,41.23,0,1,0,0
57.6585,13.1799,4511000,3843839,0,220.91,44.72,0,1,0,0
57.6544,13.347,4521000,3843839,0,211.98,50.0,0,1,0,0
57.6501,13.5141,4531000,3843839,0,203.16,56.57,0,1,0,0
57.6456,13.6811,4541000,3843839,0,194.45,64.03,0,0,0,0
57.6408,13.8482,4551000,3843839,0,185.87,72.11,0,0,0,0
57.6359,14.0151,4561000,3843839,0,177.44,70.0,0,0,0,0
57.6307,14.1821,4571000,3843839,0,169.18,60.0,0,1,0,0
57.6254,14.349,4581000,3843839,0,161.12,50.0,0,1,0,0
57.6198,14.5158,4591000,3843839,0,153.29,40.0,0,1,0,0
57.614,14.6826,4601000,3843839,0,145.72,30.0,0,1,0,0
57.608,14.8493,4611000,3843839,0,138.46,20.0,0,1,0,0
57.6018,15.016,4621000,3843839,0,131.56,10.0,0,1,0,0
57.5954,15.1827,4631000,3843839,0,125.09,0.0,0,1,0,1
57.5888,15.3493,4641000,3843839,0,119.1,10.0,0,1,0,0
57.582,15.5158,4651000,3843839,0,113.67,20.0,0,1,0,0
57.575,15.6823,4661000,3843839,0,108.9,30.0,0,1,0,0
57.5677,15.8487,4671000,3843839,0,104.86,40.0,0,1,0,0
57.5603,16.015,4681000,3843839,0,101.65,50.0,0,1,0,0
57.5526,16.1813,4691000,3843839,0,99.35,60.0,0,1,0,0
57.5447,16.3475,4701000,3843839,0,98.02,70.0,0,0,0,0
57.5367,16.5137,4711000,3843839,0,97.7,80.0,0,0,0,0
57.7778,11.5107,4411000,3853839,0,258.4,94.34,0,0,0,0
57.7758,11.6785,4421000,3853839,0,254.72,86.02,0,0,0,0
57.7736,11.8463,4431000,3853839,0,251.39,78.1,0,0,0,0
57.7712,12.014,4441000,3853839,1,248.42,70.71,0,0,0,0
57.7686,12.1818,4451000,3853839,0,245.82,64.03,0,0,0,0
57.7657,12.3495,4461000,3853839,0,243.61,58.31,0,1,0,0
57.7626,12.5172,4471000,3853839,0,241.78,53.85,0,1,0,0
57.7594,12.6848,4481000,3853839,0,240.36,50.99,0,1,0,0
57.7559,12.8524,4491000,3853839,0,239.35,50.0,0,1,0,0
57.7522,13.02,4501000,3853839,0,234.34,50.99,0,1,0,0
57.7483,13.1876,4511000,3853839,0,225.51,53.85,0,1,0,0
57.7442,13.3552,4521000,3853839,0,216.77,58.31,0,1,0,0
57.7399,13.5227,4531000,3853839,0,208.15,64.03,0,0,0,0
57.7353,13.6901,4541000,3853839,0,199.66,70.0,0,0,0,0
57.7306,13.8575,4551000,3853839,0,191.32,70.71,0,0,0,0
57.7256,14.0249,4561000,3853839,0,183.14,70.71,0,0,0,0
57.7205,14.1923,4571000,3853839,0,175.15,60.83,0,1,0,0
57.7151,14.3595,4581000,3853839,0,167.37,50.99,0,1,0,0
57.7095,14.5268,4591000,3853839,0,159.85,41.23,0,1,0,0
57.7037,14.694,4601000,3853839,0,152.61,31.62,0,1,0,0
57.6977,14.8611,4611000,3853839,0,145.69,22.36,0,1,0,0
57.6915,15.0282,4621000,3853839,0,139.15,14.14,0,1,0,0
57.6851,15.1953,4631000,3853839,0,133.04,10.0,0,1,0,0
57.6784,15.3623,4641000,3853839,0,127.43,14.14,0,1,0,0
57.6716,15.5292,4651000,3853839,0,122.37,22.36,0,1,0,0
57.6645,15.6961,4661000,3853839,0,117.95,31.62,0,1,0,0
57.6573,15.8629,4671000,3853839,0,114.23,41.23,0,1,0,0
57.6498,16.0296,4681000,3853839,0,111.3,50.99,0,1,0,0
57.6421,16.1963,4691000,3853839,0,109.2,60.83,0,1,0,0
57.6342,16.3629,4701000,3853839,0,107.99,70.71,0,0,0,0
57.6261,16.5295,4711000,3853839,0,107.7,80.62,0,0,0,0
57.8695,11.3462,4401000,3863839,0,271.52,108.17,0,0,0,0
57.8677,11.5144,4411000,3863839,0,267.66,100.0,0,0,0,0
57.8657,11.6826,4421000,3863839,0,264.11,92.2,0,0,0,0
57.8635,11.8508,4431000,3863839,0,260.9,84.85,0,0,0,0
57.8611,12.0189,4441000,3863839,0,258.04,78.1,0,0,0,0
57.8584,12.1871,4451000,3863839,0,255.54,72.11,0,0,0,0
57.8556,12.3552,4461000,3863839,0,253.41,67.08,0,0,0,0
57.8525,12.5233,4471000,3863839,0,251.66,63.25,0,1,0,0
57.8492,12.6914,4481000,3863839,0,250.29,60.83,0,1,0,0
57.8457,12.8594,4491000,3863839,0,247.85,60.0,0,1,0,0
57.842,13.0274,4501000,3863839,0,239.1,60.83,0,1,0,0
57.8381,13.1954,4511000,3863839,0,230.45,63.25,0,1,0,0
57.834,13.3634,4521000,3863839,0,221.91,63.25,0,1,0,0
57.8296,13.5313,4531000,3863839,0,213.5,60.83,0,1,0,0
57.8251,13.6991,4541000,3863839,0,205.23,60.0,0,1,0,0
57.8203,13.867,4551000,3863839,0,197.12,60.83,0,1,0,0
57.8154,14.0348,4561000,3863839,0,189.19,63.25,0,1,0,0
57.8102,14.2025,4571000,3863839,0,181.47,63.25,0,1,0,0
57.8048,14.3702,4581000,3863839,0,173.98,53.85,0,1,0,0
57.7992,14.5379,4591000,3863839,0,166.75,44.72,0,1,0,0
57.7934,14.7055,4601000,3863839,0,159.82,36.06,0,1,0,0
57.7874,14.873,4611000,3863839,0,153.23,28.28,0,1,0,0
57.7811,15.0405,4621000,3863839,0,147.03,22.36,0,1,0,0
57.7747,15.208,4631000,3863839,0,141.26,20.0,0,1,0,0
57.768,15.3753,4641000,3863839,0,135.98,22.36,0,1,0,0
57.7612,15.5427,4651000,3863839,0,131.26,28.28,0,1,0,0
57.7541,15.71,4661000,3863839,0,127.14,36.06,0,1,0,0
57.7468,15.8772,4671000,3863839,0,123.71,44.72,0,1,0,0
57.7393,16.0443,4681000,3863839,0,121.0,53.85,0,1,0,0
57.7316,16.2114,4691000,3863839,0,119.07,63.25,0,1,0,0
57.7237,16.3784,4701000,3863839,0,117.96,72.8,0,0,0,0
57.7156,16.5454,4711000,3863839,0,117.7,82.46,0,0,0,0
57.9594,11.3495,4401000,3873839,0,280.71,114.02,0,0,0,0
57.9576,11.5181,4411000,3873839,0,276.97,106.3,0,0,0,0
57.9556,11.6867,4421000,3873839,0,273.54,98.99,0,0,0,0
57.9534,11.8553,4431000,3873839,0,270.45,92.2,0,0,0,0
57.9509,12.0239,4441000,3873839,1,267.69,86.02,0,0,0,0
57.9483,12.1925,4451000,3873839,0,265.28,80.62,0,0,0,0
57.9454,12.361,4461000,3873839,0,263.23,76.16,0,0,0,0
57.9423,12.5295,4471000,3873839,1,261.54,72.8,0,0,0,0
57.939,12.698,4481000,3873839,0,260.23,70.71,0,0,0,0
57.9355,12.8665,4491000,3873839,0,252.76,70.0,0,0,0,0
57.9318,13.0349,4501000,3873839,0,244.18,64.03,0,0,0,0
57.9279,13.2033,4511000,3873839,0,235.71,58.31,0,1,0,0
57.9238,13.3716,4521000,3873839,0,227.37,53.85,0,1,0,0
57.9194,13.5399,4531000,3873839,0,219.17,50.99,0,1,0,0
57.9149,13.7082,4541000,3873839,0,211.12,50.0,0,1,0,0
57.9101,13.8765,4551000,3873839,0,203.25,50.99,0,1,0,0
57.9051,14.0447,4561000,3873839,0,195.57,53.85,0,1,0,0
57.8999,14.2128,4571000,3873839,0,188.11,58.31,0,1,0,0
57.8945,14.3809,4581000,3873839,0,180.89,58.31,0,1,0,0
57.8889,14.549,4591000,3873839,0,173.95,50.0,0,1,0,0
57.8831,14.717,4601000,3873839,0,167.32,42.43,0,1,0,0
57.877,14.8849,4611000,3873839,0,161.04,36.06,0,1,0,0
57.8708,15.0529,4621000,3873839,0,155.15,31.62,0,1,0,0
57.8643,15.2207,4631000,3873839,0,149.69,30.0,0,1,0,0
57.8577,15.3885,4641000,3873839,0,144.72,31.62,0,1,0,0
57.8508,15.5562,4651000,3873839,0,140.29,36.06,0,1,0,0
57.8437,15.7239,4661000,3873839,0,136.45,42.43,0,1,0,0
57.8364,15.8915,4671000,3873839,0,133.25,50.0,0,1,0,0
57.8289,16.0591,4681000,3873839,0,130.74,58.31,0,1,0,0
57.8212,16.2266,4691000,3873839,0,128.96,67.08,0,0,0,0
57.8132,16.394,4701000,3873839,0,127.94,76.16,0,0,0,0
57.8051,16.5614,4711000,3873839,0,127.69,85.44,0,0,0,0
58.0493,11.3528,4401000,3883839,0,289.94,120.42,0,0,0,0
58.0475,11.5219,4411000,3883839,0,286.33,113.14,0,0,0,0
58.0455,11.6909,4421000,3883839,0,283.02,106.3,0,0,0,0
58.0433,11.8599,4431000,3883839,0,280.02,100.0,0,0,0,0
58.0408,12.0289,4441000,3883839,0,277.36,94.34,0,0,0,0
58.0381,12.1979,4451000,3883839,0,275.03,89.44,0,0,0,0
58.0353,12.3668,4461000,3883839,0,273.05,85.44,0,0,0,0
58.0322,12.5358,4471000,3883839,0,271.43,80.62,0,0,0,0
58.0289,12.7047,4481000,3883839,0,266.46,72.11,0,0,0,0
58.0254,12.8735,4491000,3883839,0,257.95,64.03,0,0,0,0
58.0217,13.0424,4501000,3883839,0,249.55,56.57,0,1,0,0
58.0177,13.2112,4511000,3883839,0,241.27,50.0,0,1,0,0
58.0136,13.3799,4521000,3883839,0,233.13,44.72,0,1,0,0
58.0092,13.5487,4531000,3883839,0,225.14,41.23,0,1,0,0
58.0046,13.7173,4541000,3883839,0,217.31,40.0,0,1,0,0
57.9999,13.886,4551000,3883839,0,209.67,41.23,0,1,0,0
57.9949,14.0546,4561000,3883839,0,202.24,44.72,0,1,0,0
57.9897,14.2232,4571000,3883839,0,195.03,50.0,0,1,0,0
57.9842,14.3917,4581000,3883839,0,188.08,56.57,0,1,0,0
57.9786,14.5602,4591000,3883839,0,181.42,56.57,0,1,0,0
57.9728,14.7286,4601000,3883839,0,175.07,50.0,0,1,0,0
57.9667,14.897,4611000,3883839,0,169.08,44.72,0,1,0,0
57.9604,15.0653,4621000,3883839,0,163.47,41.23,0,1,0,0
57.954,15.2335,4631000,3883839,0,158.31,40.0,0,1,0,0
57.9473,15.4017,4641000,3883839,0,153.62,41.23,0,1,0,0
57.9404,15.5699,4651000,3883839,0,149.45,44.72,0,1,0,0
57.9333,15.738,4661000,3883839,0,145.85,50.0,0,1,0,0
57.9259,15.906,4671000,3883839,0,142.86,56.57,0,1,0,0
57.9184,16.074,4681000,3883839,0,140.53,64.03,0,0,0,0
57.9107,16.2418,4691000,3883839,0,138.87,72.11,0,0,0,0
57.9027,16.4097,4701000,3883839,0,137.92,80.62,0,0,0,0
57.8945,16.5774,4711000,3883839,0,137.69,89.44,0,0,0,0
58.1392,11.3561,4401000,3893839,0,299.23,127.28,0,0,0,0
58.1374,11.5256,4411000,3893839,0,295.73,120.42,0,0,0,0
58.1354,11.6951,4421000,3893839,0,292.52,114.02,0,0,0,0
58.1331,11.8645,4431000,3893839,0,289.63,108.17,0,0,0,0
58.1307,12.0339,4441000,3893839,0,287.05,102.96,0,0,0,0
58.128,12.2033,4451000,3893839,0,284.81,94.87,0,0,0,0
58.1251,12.3727,4461000,3893839,0,282.9,85.44,0,0,0,0
58.122,12.542,4471000,3893839,0,280.21,76.16,0,0,0,0
58.1187,12.7113,4481000,3893839,0,271.76,67.08,0,0,0,0
58.1152,12.8806,4491000,3893839,0,263.42,58.31,0,1,0,0
58.1115,13.0499,4501000,3893839,0,255.21,50.0,0,1,0,0
58.1075,13.2191,4511000,3893839,0,247.12,42.43,0,1,0,0
58.1034,13.3883,4521000,3893839,0,239.17,36.06,0,1,0,0
58.099,13.5574,4531000,3893839,0,231.39,31.62,0,1,0,0
58.0944,13.7265,4541000,3893839,0,223.78,30.0,0,1,0,0
58.0896,13.8956,4551000,3893839,0,216.37,31.62,0,1,0,0
58.0846,14.0646,4561000,3893839,0,209.17,36.06,0,1,0,0
58.0794,14.2336,4571000,3893839,0,202.21,42.43,0,1,0,0
58.074,14.4025,4581000,3893839,0,195.52,50.0,0,1,0,0
58.0683,14.5714,4591000,3893839,0,189.12,58.31,0,1,0,0
58.0624,14.7403,4601000,3893839,0,183.04,58.31,0,1,0,0
58.0564,14.909,4611000,3893839,0,177.31,53.85,0,1,0,0
58.0501,15.0778,4621000,3893839,0,171.98,50.99,0,1,0,0
58.0436,15.2464,4631000,3893839,0,167.08,50.0,0,1,0,0
58.0369,15.4151,4641000,3893839,0,162.64,50.99,0,1,0,0
58.03,15.5836,4651000,3893839,0,158.71,53.85,0,1,0,0
58.0228,15.7521,4661000,3893839,0,155.33,58.31,0,1,0,0
58.0155,15.9205,4671000,3893839,0,152.52,64.03,0,0,0,0
58.0079,16.0889,4681000,3893839,0,150.34,70.71,0,0,0,0
58.0002,16.2572,4691000,3893839,0,148.79,78.1,0,0,0,0
57.9922,16.4254,4701000,3893839,0,147.9,86.02,0,0,0,0
57.984,16.5936,4711000,3893839,0,147.69,94.34,0,0,0,0
58.2307,11.1896,4391000,3903839,0,312.24,141.42,0,0,0,0
58.2291,11.3595,4401000,3903839,0,308.56,134.54,0,0,0,0
58.2273,11.5294,4411000,3903839,0,305.17,128.06,0,0,0,0
58.2253,11.6993,4421000,3903839,0,302.06,121.66,0,0,0,0
58.223,11.8691,4431000,3903839,0,299.26,111.8,0,0,0,0
58.2206,12.039,4441000,3903839,0,296.77,101.98,0,0,0,0
58.2179,12.2088,4451000,3903839,0,294.6,92.2,0,0,0,0
58.215,12.3786,4461000,3903839,0,292.75,82.46,0,0,0,0
58.2119,12.5483,4471000,3903839,0,285.61,72.8,0,0,0,0
58.2086,12.7181,4481000,3903839,0,277.32,63.25,0,1,0,0
58.2051,12.8878,4491000,3903839,0,269.16,53.85,0,1,0,0
58.2013,13.0574,4501000,3903839,0,261.12,44.72,0,1,0,0
58.1973,13.2271,4511000,3903839,0,253.22,36.06,0,1,0,0
58.1932,13.3967,4521000,3903839,0,245.48,28.28,0,1,0,0
58.1888,13.5662,4531000,3903839,0,237.9,22.36,0,1,0,0
58.1842,13.7358,4541000,3903839,0,230.51,20.0,0,1,0,0
58.1794,13.9053,4551000,3903839,0,223.32,22.36,0,1,0,0
58.1744,14.0747,4561000,3903839,0,216.35,28.28,0,1,0,0
58.1691,14.2441,4571000,3903839,0,209.63,36.06,0,1,0,0
58.1637,14.4134,4581000,3903839,0,203.18,44.72,0,1,0,0
58.158,14.5827,4591000,3903839,0,197.03,53.85,0,1,0,0
58.1521,14.752,4601000,3903839,0,191.2,63.25,0,1,0,0
58.146,14.9212,4611000,3903839,0,185.72,63.25,0,1,0,0
58.1397,15.0903,4621000,3903839,0,180.64,60.83,0,1,0,0
58.1332,15.2594,4631000,3903839,0,175.98,60.0,0,1,0,0
58.1265,15.4284,4641000,3903839,0,171.77,60.83,0,1,0,0
58.1196,15.5974,4651000,3903839,0,168.06,63.25,0,1,0,0
58.1124,15.7663,4661000,3903839,0,164.86,67.08,0,0,0,0
58.1051,15.9352,4671000,3903839,0,162.23,70.71,0,0,0,0
58.0975,16.1039,4681000,3903839,0,160.17,72.8,0,0,0,0
58.0897,16.2727,4691000,3903839,0,158.72,76.16,0,0,0,0
58.0817,16.4413,4701000,3903839,0,157.89,80.62,0,0,0,0
58.0735,16.6099,4711000,3903839,0,157.69,86.02,0,0,0,0
58.0651,16.7784,4721000,3903839,0,157.36,92.2,0,0,0,0
58.3206,11.1926,4391000,3913839,0,321.51,136.01,0,0,0,0
58.319,11.3629,4401000,3913839,0,317.94,130.38,0,0,0,0
58.3172,11.5332,4411000,3913839,0,314.64,125.3,0,0,0,0
58.3152,11.7035,4421000,3913839,0,311.63,120.42,0,0,0,0
58.3129,11.8738,4431000,3913839,0,308.91,110.45,0,0,0,0
58.3105,12.0441,4441000,3913839,0,306.5,100.5,0,0,0,0
58.3078,12.2143,4451000,3913839,0,304.4,90.55,0,0,0,0
58.3049,12.3845,4461000,3913839,0,299.48,80.62,0,0,0,0
58.3018,12.5547,4471000,3913839,0,291.25,70.71,0,0,0,0
58.2984,12.7248,4481000,3913839,0,283.13,60.83,0,1,0,0
58.2949,12.895,4491000,3913839,0,275.14,50.99,0,1,0,0
58.2911,13.0651,4501000,3913839,0,267.28,41.23,0,1,0,0
58.2872,13.2351,4511000,3913839,0,259.57,31.62,0,1,0,0
58.283,13.4051,4521000,3913839,0,252.02,22.36,0,1,0,0
58.2786,13.5751,4531000,3913839,0,244.64,14.14,0,1,0,0
58.274,13.7451,4541000,3913839,0,237.46,10.0,0,1,0,0
58.2692,13.915,4551000,3913839,0,230.49,14.14,0,1,0,0
58.2641,14.0848,4561000,3913839,0,223.74,22.36,0,1,0,0
58.2589,14.2546,4571000,3913839,0,217.25,31.62,0,1,0,0
58.2534,14.4244,4581000,3913839,0,211.03,41.23,0,1,0,0
58.2477,14.5941,4591000,3913839,0,205.12,50.99,0,1,0,0
58.2418,14.7638,4601000,3913839,0,199.52,60.83,0,1,0,0
58.2357,14.9334,4611000,3913839,0,194.29,70.71,0,0,0,0
58.2294,15.103,4621000,3913839,0,189.43,70.71,0,0,0,0
58.2229,15.2725,4631000,3913839,0,184.99,67.08,0,0,0,0
58.2161,15.4419,4641000,3913839,0,180.99,63.25,0,1,0,0
58.2092,15.6113,4651000,3913839,0,177.47,60.83,0,1,0,0
58.202,15.7806,4661000,3913839,0,174.45,60.0,0,1,0,0
58.1946,15.9499,4671000,3913839,0,171.96,60.83,0,1,0,0
58.187,16.1191,4681000,3913839,0,167.91,63.25,0,1,0,0
58.1792,16.2882,4691000,3913839,0,162.26,67.08,0,0,0,0
58.1712,16.4572,4701000,3913839,0,157.05,72.11,0,0,0,0
58.163,16.6262,4711000,3913839,0,152.32,78.1,0,0,0,0
58.1545,16.7951,4721000,3913839,0,148.11,84.85,0,0,0,0
58.4106,11.1956,4391000,3923839,0,330.82,128.06,0,0,0,0
58.4089,11.3663,4401000,3923839,0,327.34,122.07,0,0,0,0
58.4071,11.5371,4411000,3923839,0,324.14,116.62,0,0,0,0
58.4051,11.7078,4421000,3923839,0,321.22,111.8,0,0,0,0
58.4028,11.8785,4431000,3923839,0,318.59,107.7,0,0,0,0
58.4003,12.0492,4441000,3923839,0,316.25,100.0,0,0,0,0
58.3976,12.2198,4451000,3923839,0,313.38,90.0,0,0,0,0
58.3947,12.3905,4461000,3923839,0,305.19,80.0,0,0,0,0
58.3916,12.5611,4471000,3923839,0,297.12,70.0,0,0,0,0
58.3883,12.7316,4481000,3923839,0,289.16,60.0,0,1,0,0
58.3847,12.9022,4491000,3923839,0,281.34,50.0,0,1,0,0
58.381,13.0727,4501000,3923839,0,273.66,40.0,0,1,0,0
58.377,13.2432,4511000,3923839,0,266.14,30.0,0,1,0,0
58.3728,13.4136,4521000,3923839,0,258.78,20.0,0,1,0,0
58.3684,13.584,4531000,3923839,0,251.6,10.0,0,1,0,0
58.3638,13.7544,4541000,3923839,0,244.62,0.0,0,1,0,1
58.3589,13.9247,4551000,3923839,0,237.86,10.0,0,1,0,0
58.3539,14.095,4561000,3923839,0,231.33,20.0,0,1,0,0
58.3486,14.2652,4571000,3923839,0,225.06,30.0,0,1,0,0
58.3431,14.4354,4581000,3923839,0,219.06,40.0,0,1,0,0
58.3374,14.6056,4591000,3923839,0,213.37,50.0,0,1,0,0
58.3315,14.7757,4601000,3923839,0,208.0,60.0,0,1,0,0
58.3254,14.9457,4611000,3923839,0,202.98,70.0,0,0,0,0
58.3191,15.1157,4621000,3923839,1,198.34,64.03,0,0,0,0
58.3125,15.2856,4631000,3923839,0,194.1,58.31,0,1,0,0
58.3057,15.4555,4641000,3923839,0,187.15,53.85,0,1,0,0
58.2988,15.6253,4651000,3923839,0,179.89,50.99,0,1,0,0
58.2916,15.795,4661000,3923839,0,172.91,50.0,0,1,0,0
58.2842,15.9647,4671000,3923839,0,166.23,50.99,0,1,0,0
58.2766,16.1343,4681000,3923839,0,159.9,53.85,0,1,0,0
58.2687,16.3038,4691000,3923839,0,153.97,58.31,0,1,0,0
58.2607,16.4733,4701000,3923839,0,148.46,64.03,0,0,0,0
58.2524,16.6427,4711000,3923839,0,143.45,70.71,0,0,0,0
58.244,16.812,4721000,3923839,0,138.97,78.1,0,0,0,0
58.5005,11.1986,4391000,3933839,0,340.16,120.42,0,0,0,0
58.4989,11.3697,4401000,3933839,0,336.79,114.02,0,0,0,0
58.497,11.5409,4411000,3933839,0,333.68,108.17,0,0,0,0
